id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,mo_sold,yr_sold,sale_type,saleprice,total_baths,bsmt_finished,size_n_qual,bed_n_bath,fin_bsmt_fin_qual,bsmt_fin_n_ceiling,bsmt_finished_with_bath,bsmt_finished_with_halfbath,bsmt_size_fin_sf,overall_qual_cond
1078,160,RL,36.0,2448,2,4,4,4,Inside,3,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,2,PConc,2,1,1,1,0.0,1,0.0,764.0,764.0,GasA,3,1,SBrkr,764,862,0,1626,0.0,0.0,2,1,2.0,1,2,6,8,0,0,BuiltIn,2003.0,2,2.0,1,3,0,27,0,0,0,Fall,2008,WD ,155000,3.0,0.0,11382,6.0,0.0,0.0,0.0,0.0,0.0,35
2511,160,FV,27.5875,2998,2,4,4,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,2,PConc,2,1,1,5,353.0,1,0.0,403.0,756.0,GasA,3,1,SBrkr,768,756,0,1524,0.0,0.0,2,1,2.0,1,2,4,8,0,0,Detchd,2000.0,1,2.0,1,3,0,32,0,0,0,Summer,2006,WD ,166000,3.0,353.0,9144,6.0,1765.0,706.0,0.0,0.0,266868.0,30
912,50,RL,65.0,7804,2,4,4,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,1,BrkTil,1,1,1,4,622.0,1,0.0,500.0,1122.0,GasA,1,1,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4.0,1,2,7,6,2,1,Detchd,1981.0,1,2.0,1,3,431,44,0,0,0,Winter,2009,WD ,135000,3.0,622.0,7924,12.0,2488.0,622.0,622.0,0.0,697884.0,12
2351,60,RL,80.0,16692,2,3,4,4,Inside,3,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,1,CBlock,2,1,1,4,790.0,2,469.0,133.0,1392.0,GasA,1,1,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5.0,1,2,12,8,2,1,Attchd,1978.0,2,2.0,1,3,0,112,0,0,440,Summer,2006,WD ,250000,5.0,1259.0,19488,25.0,5036.0,2518.0,1259.0,0.0,1752528.0,35
330,160,RM,21.0,1476,2,4,4,4,Inside,3,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,CBlock,1,1,1,5,176.0,1,0.0,370.0,546.0,GasA,3,1,SBrkr,546,546,0,1092,0.0,0.0,1,1,3.0,1,1,5,8,0,0,0,0.0,0,0.0,0,3,200,26,0,0,0,Spring,2010,WD ,76000,2.0,176.0,4368,6.0,880.0,176.0,0.0,0.0,96096.0,28
2586,20,RL,75.0,10170,2,4,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,1,CBlock,1,1,1,1,0.0,1,0.0,216.0,216.0,GasA,1,1,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2.0,1,2,5,8,1,2,Attchd,1951.0,1,2.0,1,3,0,0,0,0,0,Summer,2006,WD ,155000,2.0,0.0,9450,4.0,0.0,0.0,0.0,0.0,0.0,36
224,60,RL,80.0,9364,2,4,4,4,Corner,3,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,1,CBlock,1,1,1,5,371.0,1,0.0,292.0,663.0,GasA,1,1,SBrkr,663,689,0,1352,0.0,0.0,1,1,4.0,1,1,7,8,0,0,Attchd,1969.0,3,1.0,1,3,379,36,0,0,0,Spring,2010,WD ,158000,2.0,371.0,8112,8.0,1855.0,371.0,0.0,0.0,245973.0,42
98,160,FV,24.0,2544,2,4,4,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,PConc,2,1,1,5,368.0,5,42.0,190.0,600.0,GasA,3,1,SBrkr,600,600,0,1200,1.0,0.0,2,1,2.0,1,2,4,8,0,0,Detchd,2004.0,2,2.0,1,3,0,172,0,0,0,Winter,2010,WD ,149500,4.0,410.0,8400,8.0,2050.0,820.0,410.0,0.0,246000.0,35
2565,20,RL,82.0,9888,2,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,1,1,1,4,486.0,1,0.0,450.0,936.0,GasA,1,1,FuseA,936,0,0,936,0.0,0.0,1,0,2.0,1,1,5,8,0,0,Attchd,1954.0,1,1.0,1,3,0,0,160,0,0,Spring,2006,WD ,121000,1.0,486.0,4680,2.0,1944.0,486.0,0.0,0.0,454896.0,30
1934,20,RL,68.0,7942,2,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,CBlock,1,1,1,3,85.0,5,955.0,0.0,1040.0,GasA,1,1,FuseF,1040,0,0,1040,0.0,1.0,1,0,3.0,1,1,6,8,0,0,Attchd,1953.0,3,1.0,1,3,0,0,0,0,0,Summer,2007,WD ,136000,2.0,1040.0,6240,6.0,3120.0,1040.0,0.0,1040.0,1081600.0,42
997,60,RL,77.50488599348535,15038,2,2,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,PConc,2,1,1,3,138.0,1,0.0,778.0,916.0,GasA,2,1,SBrkr,916,720,0,1636,0.0,0.0,2,1,3.0,1,1,7,8,1,1,Attchd,1996.0,3,2.0,1,3,168,84,0,0,0,Fall,2008,WD ,173000,3.0,138.0,9816,9.0,414.0,276.0,0.0,0.0,126408.0,30
64,60,RL,92.0,11764,2,3,4,4,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,2,PConc,2,1,1,5,524.0,1,0.0,628.0,1152.0,GasA,3,1,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4.0,1,2,9,8,1,2,Attchd,1999.0,3,3.0,1,3,132,57,0,0,0,Spring,2010,WD ,290000,3.0,524.0,18160,12.0,2620.0,1048.0,0.0,0.0,603648.0,56
1799,60,FV,75.0,9000,2,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,PConc,2,1,3,5,64.0,1,0.0,1120.0,1184.0,GasA,3,1,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4.0,1,3,11,8,1,2,BuiltIn,2007.0,3,2.0,1,3,208,364,0,0,0,Summer,2007,New,303477,3.0,64.0,20880,12.0,320.0,128.0,0.0,0.0,75776.0,40
230,20,RL,76.95297805642633,20062,2,3,1,4,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,2,1,4,5,1092.0,1,0.0,328.0,1420.0,GasA,2,1,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1.0,1,1,4,8,2,1,Attchd,1977.0,2,2.0,1,3,496,0,0,0,0,Spring,2010,WD ,270000,3.0,1092.0,10381,3.0,5460.0,2184.0,1092.0,0.0,1550640.0,49
1295,50,RM,81.0,7308,2,4,4,4,Corner,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,0,BrkTil,1,1,1,3,360.0,1,0.0,576.0,936.0,GasA,2,0,FuseA,960,780,0,1740,0.0,0.0,1,0,2.0,1,3,6,8,1,2,Detchd,1920.0,1,1.0,0,1,0,0,236,0,0,Summer,2008,WD ,122250,1.0,360.0,8700,2.0,1080.0,360.0,0.0,0.0,336960.0,25
638,20,RL,70.0,8750,2,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,1,CBlock,1,1,1,3,172.0,2,483.0,727.0,1382.0,GasA,2,1,FuseA,1382,0,0,1382,0.0,1.0,1,0,3.0,1,2,6,8,0,0,Attchd,1955.0,1,1.0,1,3,280,0,0,0,0,Summer,2009,WD ,153000,2.0,655.0,6910,6.0,1965.0,655.0,0.0,655.0,905210.0,25
2278,20,RL,70.0,8402,2,4,4,4,Inside,3,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,PConc,2,1,1,5,206.0,1,0.0,914.0,1120.0,GasA,3,1,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3.0,1,1,6,8,0,0,0,0.0,0,0.0,0,3,0,30,0,0,0,Winter,2007,New,147000,1.0,206.0,5600,3.0,1030.0,412.0,0.0,0.0,230720.0,25
2202,70,RL,63.0,4000,2,4,4,4,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,BrkTil,2,1,1,5,246.0,1,0.0,285.0,531.0,GasA,1,1,SBrkr,567,531,0,1098,1.0,0.0,1,0,2.0,1,1,5,8,1,2,Detchd,1930.0,1,1.0,1,3,0,0,0,0,0,Summer,2007,WD ,148500,2.0,246.0,7686,4.0,1230.0,492.0,246.0,0.0,130626.0,56
2833,160,RM,32.0,3363,2,4,4,4,Inside,3,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,2,PConc,2,1,1,1,0.0,1,0.0,976.0,976.0,GasA,3,1,SBrkr,976,732,0,1708,0.0,0.0,2,0,3.0,1,2,7,4,0,0,Detchd,2004.0,1,2.0,1,3,0,40,0,0,0,Spring,2006,WD ,130000,2.0,0.0,11956,6.0,0.0,0.0,0.0,0.0,0.0,35
1707,20,RL,94.0,13615,2,3,2,4,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,3,PConc,3,1,4,1,0.0,1,0.0,1802.0,1802.0,GasA,3,1,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3.0,1,3,7,8,1,2,Attchd,2006.0,3,3.0,1,3,158,105,0,0,0,Summer,2007,WD ,372000,3.0,0.0,16218,9.0,0.0,0.0,0.0,0.0,0.0,45
2428,120,RL,43.0,3013,2,4,4,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,2,PConc,2,1,4,5,16.0,1,0.0,1346.0,1362.0,GasA,3,1,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2.0,1,2,6,8,1,2,Attchd,2005.0,3,2.0,1,3,142,20,0,0,0,Spring,2006,WD ,213490,2.0,16.0,10542,4.0,80.0,32.0,0.0,0.0,21792.0,35
242,20,RL,44.0,17485,2,2,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,2,PConc,2,1,4,5,1346.0,1,0.0,162.0,1508.0,GasA,3,1,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1.0,1,2,5,8,2,1,Attchd,2009.0,2,2.0,1,3,0,0,0,0,0,Winter,2010,Con,308030,2.0,1346.0,10556,2.0,6730.0,2692.0,1346.0,0.0,2029768.0,35
1564,20,RL,76.95297805642633,23730,2,2,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,2,PConc,3,1,2,5,700.0,1,0.0,1140.0,1840.0,GasA,3,1,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3.0,1,2,7,8,0,0,Attchd,1996.0,3,3.0,1,3,0,46,192,0,0,Summer,2008,WD ,300000,4.0,700.0,14224,12.0,3500.0,2100.0,700.0,0.0,1288000.0,35
2613,20,RL,79.0,8910,2,4,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,1,CBlock,1,1,2,5,655.0,1,0.0,0.0,655.0,GasA,3,1,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3.0,1,1,6,8,1,0,BuiltIn,1954.0,3,2.0,1,3,0,0,192,0,0,Summer,2006,WD ,159500,2.0,655.0,7164,6.0,3275.0,655.0,0.0,655.0,429025.0,36
2832,160,RM,24.0,2522,2,4,4,4,Inside,3,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,2,PConc,2,1,1,1,0.0,1,0.0,970.0,970.0,GasA,3,1,SBrkr,970,739,0,1709,0.0,0.0,2,0,3.0,1,2,7,4,0,0,Detchd,2004.0,1,2.0,1,3,0,40,0,0,0,Spring,2006,WD ,137500,2.0,0.0,11963,6.0,0.0,0.0,0.0,0.0,0.0,35
2459,20,RL,73.0,8688,2,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,2,PConc,2,1,3,1,0.0,1,0.0,1616.0,1616.0,GasA,3,1,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3.0,1,2,7,8,0,0,Attchd,2005.0,2,3.0,1,3,208,59,0,0,0,Spring,2006,WD ,232000,2.0,0.0,11312,6.0,0.0,0.0,0.0,0.0,0.0,35
1360,30,RM,61.04347826086956,6291,1,3,4,4,Inside,3,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,2,BrkTil,1,1,1,1,0.0,1,0.0,768.0,768.0,GasA,1,1,SBrkr,768,0,0,768,0.0,0.0,1,0,1.0,1,1,4,8,0,0,Detchd,1930.0,1,2.0,1,1,0,0,84,0,0,Summer,2008,WD ,93850,1.0,0.0,4608,1.0,0.0,0.0,0.0,0.0,0.0,36
2723,30,RL,61.04347826086956,17529,2,4,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,1,BrkTil,1,1,1,1,0.0,1,0.0,872.0,872.0,GasA,0,0,FuseF,872,0,0,872,0.0,0.0,1,0,2.0,1,0,5,5,1,2,Detchd,1924.0,1,1.0,0,1,0,0,116,0,0,Spring,2006,WD ,105000,1.0,0.0,4360,2.0,0.0,0.0,0.0,0.0,0.0,25
1350,30,RM,60.0,6324,2,3,4,4,Inside,3,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,BrkTil,1,1,1,1,0.0,1,0.0,520.0,520.0,GasA,0,0,SBrkr,520,0,0,520,0.0,0.0,1,0,1.0,1,0,4,8,0,0,Detchd,1920.0,1,1.0,0,3,49,0,87,0,0,Spring,2008,WD ,68500,1.0,0.0,2080,1.0,0.0,0.0,0.0,0.0,0.0,24
136,90,RL,80.0,11600,2,4,4,4,Corner,3,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,1,CBlock,1,1,1,3,443.0,1,0.0,662.0,1105.0,GasA,1,1,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5.0,2,1,12,8,0,0,Detchd,1960.0,1,2.0,1,3,0,0,0,0,0,Winter,2010,WD ,154300,2.0,443.0,11370,10.0,1329.0,443.0,0.0,0.0,489515.0,25
2235,50,RM,50.0,7288,2,4,4,4,Inside,3,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,BrkTil,1,-1,1,1,0.0,1,0.0,936.0,936.0,GasA,3,1,SBrkr,936,665,0,1601,0.0,0.0,2,0,3.0,1,1,6,8,0,0,0,0.0,0,0.0,0,1,0,0,0,176,0,Summer,2007,WD ,129850,2.0,0.0,8005,6.0,0.0,0.0,0.0,0.0,0.0,35
1993,70,RM,35.0,4571,2,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,BrkTil,1,1,1,4,168.0,1,0.0,448.0,616.0,GasA,3,1,SBrkr,616,616,0,1232,0.0,0.0,1,0,3.0,1,1,6,8,0,0,Detchd,1920.0,1,2.0,0,3,280,0,143,0,0,Summer,2007,WD ,114000,1.0,168.0,6160,3.0,672.0,168.0,0.0,0.0,103488.0,35
367,20,RL,63.0,17423,2,3,4,4,CulDSac,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,3,PConc,3,1,1,5,1904.0,1,0.0,312.0,2216.0,GasA,3,1,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1.0,1,3,9,8,1,2,Attchd,2009.0,3,3.0,1,3,0,60,0,0,0,Summer,2009,New,501837,3.0,1904.0,20106,3.0,9520.0,5712.0,1904.0,0.0,4219264.0,45
1309,50,RM,100.0,12665,2,3,4,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,BrkTil,1,1,2,1,0.0,1,0.0,876.0,876.0,GasA,2,1,SBrkr,876,540,0,1416,0.0,0.0,1,1,4.0,1,1,7,8,1,2,Detchd,1949.0,1,3.0,1,3,418,0,194,0,0,Summer,2008,WD ,153900,2.0,0.0,7080,8.0,0.0,0.0,0.0,0.0,0.0,40
402,20,RL,60.0,9000,2,4,4,4,FR2,3,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,CBlock,1,1,1,5,240.0,1,0.0,624.0,864.0,GasA,2,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3.0,1,1,5,8,0,0,Detchd,1986.0,1,2.0,1,3,200,0,0,0,0,Summer,2009,WD ,130000,1.0,240.0,3456,3.0,1200.0,240.0,0.0,0.0,207360.0,28
1592,120,RM,32.0,4500,2,4,4,4,FR2,3,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,1,PConc,3,1,1,5,864.0,1,0.0,325.0,1189.0,GasA,3,1,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2.0,1,1,4,8,0,0,Attchd,1997.0,2,2.0,1,3,0,122,0,0,0,Spring,2008,WD ,160500,3.0,864.0,7134,6.0,4320.0,2592.0,864.0,0.0,1027296.0,30
2409,120,RL,48.0,6373,2,4,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,3,PConc,3,2,1,5,415.0,1,0.0,1251.0,1666.0,GasA,3,1,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2.0,1,2,6,8,1,2,Attchd,2006.0,2,2.0,1,3,228,75,0,0,0,Summer,2006,New,310090,3.0,415.0,14994,6.0,2075.0,1245.0,415.0,0.0,691390.0,45
539,20,RL,67.0,10083,2,4,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0,0.0,2,PConc,2,1,1,5,833.0,1,0.0,343.0,1176.0,GasA,3,1,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2.0,1,2,5,8,0,0,Attchd,2003.0,2,2.0,1,3,0,41,0,0,0,Summer,2009,WD ,184900,3.0,833.0,8400,6.0,4165.0,1666.0,833.0,0.0,979608.0,35
1940,20,RL,70.0,13300,2,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,CBlock,2,1,1,3,377.0,1,0.0,551.0,928.0,GasA,1,1,SBrkr,928,0,0,928,0.0,0.0,1,0,2.0,1,1,4,8,0,0,Attchd,1956.0,1,1.0,1,3,261,0,156,0,0,Summer,2007,WD ,132000,1.0,377.0,4640,2.0,1131.0,754.0,0.0,0.0,349856.0,35
588,20,RL,80.0,9600,2,4,4,4,Inside,3,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,1,CBlock,2,1,2,5,553.0,3,147.0,588.0,1288.0,GasA,1,1,SBrkr,1336,0,0,1336,0.0,1.0,2,0,3.0,1,1,6,8,1,0,Attchd,1969.0,2,2.0,1,3,312,11,0,0,0,Summer,2009,WD ,163000,3.0,700.0,6680,9.0,3500.0,1400.0,0.0,700.0,901600.0,25
96,160,FV,30.0,3215,2,4,4,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,2,PConc,2,1,3,5,280.0,1,0.0,320.0,600.0,GasA,3,1,SBrkr,600,600,0,1200,0.0,0.0,2,1,2.0,1,2,4,8,0,0,Detchd,2004.0,2,2.0,1,3,0,172,0,0,0,Spring,2010,ConLD,155000,3.0,280.0,8400,6.0,1400.0,560.0,0.0,0.0,168000.0,35
1187,80,RL,79.87301587301587,11104,2,3,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,1,1,3,5,828.0,1,0.0,599.0,1427.0,GasA,2,1,SBrkr,1427,0,0,1427,0.0,1.0,2,0,4.0,1,1,7,8,0,0,Attchd,1969.0,2,2.0,1,3,0,0,0,0,216,Spring,2008,WD ,183000,3.0,828.0,8562,12.0,4140.0,828.0,0.0,828.0,1181556.0,36
2154,60,RL,77.50488599348535,15295,2,1,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,2,PConc,2,1,2,5,762.0,1,0.0,98.0,860.0,GasA,3,1,SBrkr,1212,780,0,1992,1.0,0.0,2,1,3.0,1,2,7,6,2,1,Attchd,1996.0,2,2.0,1,3,225,32,0,0,0,Summer,2007,WD ,211000,4.0,762.0,13944,12.0,3810.0,1524.0,762.0,0.0,655320.0,35
550,60,RL,70.0,9109,2,4,4,4,Inside,3,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,1,1,2,36.0,5,596.0,122.0,754.0,GasA,3,1,SBrkr,754,786,0,1540,1.0,0.0,2,1,3.0,1,2,6,8,0,0,Attchd,1994.0,2,2.0,1,3,140,32,0,0,0,Fall,2009,WD ,184000,4.0,632.0,10780,12.0,1264.0,1264.0,632.0,0.0,476528.0,35
811,90,RL,64.0,7018,2,4,3,4,Inside,3,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,1,1,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4.0,2,1,8,8,0,0,Attchd,1979.0,1,2.0,1,3,0,0,0,0,0,Summer,2009,WD ,118858,2.0,0.0,7675,8.0,0.0,0.0,0.0,0.0,0.0,25
124,80,RL,79.87301587301587,14112,2,3,4,4,Corner,3,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,1,PConc,1,1,3,5,1014.0,1,0.0,138.0,1152.0,GasA,1,1,SBrkr,1152,0,0,1152,1.0,0.0,1,0,3.0,1,1,6,8,1,2,Attchd,1964.0,2,2.0,1,3,227,0,0,0,0,Spring,2010,WD ,180500,2.0,1014.0,5760,6.0,5070.0,1014.0,1014.0,0.0,1168128.0,35
1836,120,FV,80.0,3523,2,3,4,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,2,PConc,2,1,1,5,60.0,1,0.0,1081.0,1141.0,GasA,3,1,SBrkr,1151,0,0,1151,1.0,0.0,2,0,2.0,1,2,5,8,0,0,Attchd,2006.0,3,2.0,1,3,0,60,0,0,0,Winter,2007,New,166000,3.0,60.0,9208,6.0,300.0,120.0,60.0,0.0,68460.0,40
779,80,RL,88.0,15312,2,4,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,1,CBlock,1,1,3,4,588.0,1,0.0,550.0,1138.0,GasA,3,1,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3.0,1,1,6,8,1,1,Attchd,1960.0,2,2.0,1,3,0,0,0,0,140,Spring,2009,COD,148000,2.0,588.0,6828,6.0,2352.0,588.0,0.0,588.0,669144.0,30
1886,20,RL,74.0,7450,2,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,CBlock,1,1,1,3,438.0,2,206.0,250.0,894.0,GasA,2,1,SBrkr,1074,0,0,1074,0.0,0.0,1,0,2.0,1,2,6,7,1,2,Detchd,1966.0,1,2.0,1,3,0,72,0,0,0,Winter,2007,WD ,124000,1.0,644.0,5370,2.0,1932.0,644.0,0.0,0.0,575736.0,25
1724,120,RL,60.0,7313,2,4,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,3,PConc,3,1,1,5,1153.0,1,0.0,408.0,1561.0,GasA,3,1,SBrkr,1561,0,0,1561,1.0,0.0,2,0,2.0,1,3,6,8,1,2,Attchd,2005.0,3,2.0,1,3,203,47,0,0,0,Summer,2007,WD ,277500,3.0,1153.0,14049,6.0,5765.0,3459.0,1153.0,0.0,1799833.0,45
2450,60,RL,83.0,10019,2,3,4,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,2,PConc,2,1,1,5,527.0,1,0.0,815.0,1342.0,GasA,3,1,SBrkr,1358,1368,0,2726,0.0,0.0,2,1,4.0,1,2,9,8,1,3,Attchd,1995.0,2,3.0,1,3,307,169,168,0,0,Summer,2006,WD ,350000,3.0,527.0,21808,12.0,2635.0,1054.0,0.0,0.0,707234.0,40
